
{'loss': 1.7778, 'grad_norm': 0.46793779730796814, 'learning_rate': 8.794961280484156e-05, 'epoch': 0.46}
{'loss': 1.5313, 'grad_norm': 0.5342035889625549, 'learning_rate': 1.8627616072348474e-06, 'epoch': 1.83}
{'loss': 1.5397, 'grad_norm': 0.5231936573982239, 'learning_rate': 1.8490124379023255e-06, 'epoch': 1.83}
{'loss': 1.5382, 'grad_norm': 0.542656660079956, 'learning_rate': 1.8353132425298125e-06, 'epoch': 1.83}
{'loss': 1.5328, 'grad_norm': 0.5251573324203491, 'learning_rate': 1.8216640353351577e-06, 'epoch': 1.83}
{'loss': 1.5358, 'grad_norm': 0.5354564189910889, 'learning_rate': 1.8080648304843184e-06, 'epoch': 1.83}
{'loss': 1.535, 'grad_norm': 0.5260719656944275, 'learning_rate': 1.7945156420913545e-06, 'epoch': 1.83}
{'loss': 1.5372, 'grad_norm': 0.5254610180854797, 'learning_rate': 1.7810164842184175e-06, 'epoch': 1.83}
{'loss': 1.5366, 'grad_norm': 0.5375949144363403, 'learning_rate': 1.7675673708757502e-06, 'epoch': 1.83}
{'loss': 1.5408, 'grad_norm': 0.5293319225311279, 'learning_rate': 1.754168316021626e-06, 'epoch': 1.83}
{'loss': 1.5418, 'grad_norm': 0.5268487930297852, 'learning_rate': 1.7408193335623935e-06, 'epoch': 1.83}
{'loss': 1.5374, 'grad_norm': 0.5087857842445374, 'learning_rate': 1.7275204373524035e-06, 'epoch': 1.83}
{'loss': 1.5414, 'grad_norm': 0.5195363163948059, 'learning_rate': 1.7142716411940707e-06, 'epoch': 1.83}
{'loss': 1.5392, 'grad_norm': 0.5343886613845825, 'learning_rate': 1.7010729588377572e-06, 'epoch': 1.83}
{'loss': 1.5364, 'grad_norm': 0.5172326564788818, 'learning_rate': 1.6879244039818553e-06, 'epoch': 1.83}
{'loss': 1.5398, 'grad_norm': 0.5241795778274536, 'learning_rate': 1.674825990272716e-06, 'epoch': 1.84}
{'loss': 1.5361, 'grad_norm': 0.5364468693733215, 'learning_rate': 1.6617777313046478e-06, 'epoch': 1.84}
{'eval_loss': 1.5453994274139404, 'eval_runtime': 799.0921, 'eval_samples_per_second': 250.284, 'eval_steps_per_second': 31.286, 'epoch': 1.84}
{'loss': 1.5381, 'grad_norm': 0.5259450078010559, 'learning_rate': 1.648779640619913e-06, 'epoch': 1.84}
{'loss': 1.5428, 'grad_norm': 0.5341648459434509, 'learning_rate': 1.6358317317087035e-06, 'epoch': 1.84}
{'loss': 1.5329, 'grad_norm': 0.5269050002098083, 'learning_rate': 1.6229340180091256e-06, 'epoch': 1.84}
{'loss': 1.537, 'grad_norm': 0.5227798223495483, 'learning_rate': 1.6100865129072107e-06, 'epoch': 1.84}
{'loss': 1.5377, 'grad_norm': 0.5377547740936279, 'learning_rate': 1.5972892297368426e-06, 'epoch': 1.84}
{'loss': 1.5363, 'grad_norm': 0.5266329646110535, 'learning_rate': 1.5845421817798078e-06, 'epoch': 1.84}
{'loss': 1.5393, 'grad_norm': 0.5267181396484375, 'learning_rate': 1.571845382265752e-06, 'epoch': 1.84}
{'loss': 1.5392, 'grad_norm': 0.5201103687286377, 'learning_rate': 1.5591988443721838e-06, 'epoch': 1.84}
{'loss': 1.5372, 'grad_norm': 0.5204989910125732, 'learning_rate': 1.546602581224421e-06, 'epoch': 1.84}
{'loss': 1.5399, 'grad_norm': 0.541309118270874, 'learning_rate': 1.5340566058956063e-06, 'epoch': 1.84}
{'loss': 1.5368, 'grad_norm': 0.5311596989631653, 'learning_rate': 1.5215609314067124e-06, 'epoch': 1.84}
{'loss': 1.5385, 'grad_norm': 0.5291883945465088, 'learning_rate': 1.5091155707264936e-06, 'epoch': 1.84}
{'loss': 1.5381, 'grad_norm': 0.5304557681083679, 'learning_rate': 1.4967205367714843e-06, 'epoch': 1.84}
{'loss': 1.5399, 'grad_norm': 0.5286659002304077, 'learning_rate': 1.4843758424059773e-06, 'epoch': 1.85}
{'loss': 1.5392, 'grad_norm': 0.5332550406455994, 'learning_rate': 1.4720815004420407e-06, 'epoch': 1.85}
{'loss': 1.5354, 'grad_norm': 0.5389400720596313, 'learning_rate': 1.459837523639479e-06, 'epoch': 1.85}
{'loss': 1.5401, 'grad_norm': 0.5284781455993652, 'learning_rate': 1.4476439247058105e-06, 'epoch': 1.85}
{'loss': 1.5396, 'grad_norm': 0.539716362953186, 'learning_rate': 1.4355007162962842e-06, 'epoch': 1.85}
{'loss': 1.539, 'grad_norm': 0.5307615995407104, 'learning_rate': 1.4234079110138354e-06, 'epoch': 1.85}
{'loss': 1.5368, 'grad_norm': 0.5217135548591614, 'learning_rate': 1.4113655214091081e-06, 'epoch': 1.85}
{'eval_loss': 1.545142650604248, 'eval_runtime': 799.2341, 'eval_samples_per_second': 250.24, 'eval_steps_per_second': 31.28, 'epoch': 1.85}
{'loss': 1.5404, 'grad_norm': 0.5235925912857056, 'learning_rate': 1.3993735599804049e-06, 'epoch': 1.85}
{'loss': 1.5322, 'grad_norm': 0.5284568667411804, 'learning_rate': 1.3874320391736971e-06, 'epoch': 1.85}
{'loss': 1.5346, 'grad_norm': 0.5274723768234253, 'learning_rate': 1.375540971382605e-06, 'epoch': 1.85}
{'loss': 1.5401, 'grad_norm': 0.5274178981781006, 'learning_rate': 1.363700368948384e-06, 'epoch': 1.85}
{'loss': 1.5354, 'grad_norm': 0.5260642766952515, 'learning_rate': 1.351910244159932e-06, 'epoch': 1.85}
{'loss': 1.5406, 'grad_norm': 0.5412298440933228, 'learning_rate': 1.3401706092537214e-06, 'epoch': 1.85}
{'loss': 1.5329, 'grad_norm': 0.5355393290519714, 'learning_rate': 1.3284814764138453e-06, 'epoch': 1.85}
{'loss': 1.5334, 'grad_norm': 0.5279625058174133, 'learning_rate': 1.3168428577719938e-06, 'epoch': 1.85}
{'loss': 1.5375, 'grad_norm': 0.5245621800422668, 'learning_rate': 1.3052547654074154e-06, 'epoch': 1.85}
{'loss': 1.539, 'grad_norm': 0.5211615562438965, 'learning_rate': 1.293717211346912e-06, 'epoch': 1.86}
{'loss': 1.5374, 'grad_norm': 0.5336120128631592, 'learning_rate': 1.2822302075648551e-06, 'epoch': 1.86}
{'loss': 1.5397, 'grad_norm': 0.5246631503105164, 'learning_rate': 1.2707937659831303e-06, 'epoch': 1.86}
{'loss': 1.5403, 'grad_norm': 0.5348725914955139, 'learning_rate': 1.2594078984711655e-06, 'epoch': 1.86}
{'loss': 1.5352, 'grad_norm': 0.5277211666107178, 'learning_rate': 1.248072616845891e-06, 'epoch': 1.86}
{'loss': 1.5363, 'grad_norm': 0.516307532787323, 'learning_rate': 1.2367879328717303e-06, 'epoch': 1.86}
{'loss': 1.5368, 'grad_norm': 0.5331302881240845, 'learning_rate': 1.225553858260603e-06, 'epoch': 1.86}
{'loss': 1.529, 'grad_norm': 0.5286666750907898, 'learning_rate': 1.214370404671905e-06, 'epoch': 1.86}
{'loss': 1.5325, 'grad_norm': 0.5261170864105225, 'learning_rate': 1.2032375837124854e-06, 'epoch': 1.86}
{'loss': 1.5352, 'grad_norm': 0.5364047884941101, 'learning_rate': 1.1921554069366459e-06, 'epoch': 1.86}
{'loss': 1.5386, 'grad_norm': 0.5254307985305786, 'learning_rate': 1.1811238858461359e-06, 'epoch': 1.86}
{'eval_loss': 1.5449178218841553, 'eval_runtime': 810.9286, 'eval_samples_per_second': 246.631, 'eval_steps_per_second': 30.829, 'epoch': 1.86}
{'loss': 1.5365, 'grad_norm': 0.5369921922683716, 'learning_rate': 1.170143031890114e-06, 'epoch': 1.86}
{'loss': 1.5342, 'grad_norm': 0.5326448082923889, 'learning_rate': 1.159212856465175e-06, 'epoch': 1.86}
{'loss': 1.5359, 'grad_norm': 0.5266363620758057, 'learning_rate': 1.1483333709152943e-06, 'epoch': 1.86}
{'loss': 1.5351, 'grad_norm': 0.5287008285522461, 'learning_rate': 1.1375045865318624e-06, 'epoch': 1.86}
{'loss': 1.5338, 'grad_norm': 0.5278202295303345, 'learning_rate': 1.1267265145536277e-06, 'epoch': 1.87}
{'loss': 1.5314, 'grad_norm': 0.5418828129768372, 'learning_rate': 1.1159991661667091e-06, 'epoch': 1.87}
{'loss': 1.5385, 'grad_norm': 0.5350714921951294, 'learning_rate': 1.1053225525046007e-06, 'epoch': 1.87}
{'loss': 1.5393, 'grad_norm': 0.5277068018913269, 'learning_rate': 1.0946966846481165e-06, 'epoch': 1.87}
{'loss': 1.5338, 'grad_norm': 0.5280401110649109, 'learning_rate': 1.0841215736254296e-06, 'epoch': 1.87}
{'loss': 1.5365, 'grad_norm': 0.525568962097168, 'learning_rate': 1.073597230411999e-06, 'epoch': 1.87}
{'loss': 1.537, 'grad_norm': 0.5318451523780823, 'learning_rate': 1.063123665930621e-06, 'epoch': 1.87}
{'loss': 1.5436, 'grad_norm': 0.5231484174728394, 'learning_rate': 1.0527008910513946e-06, 'epoch': 1.87}
{'loss': 1.5364, 'grad_norm': 0.5355052947998047, 'learning_rate': 1.0423289165916839e-06, 'epoch': 1.87}
{'loss': 1.5339, 'grad_norm': 0.5314571857452393, 'learning_rate': 1.0320077533161443e-06, 'epoch': 1.87}
{'loss': 1.5389, 'grad_norm': 0.5208497643470764, 'learning_rate': 1.0217374119366962e-06, 'epoch': 1.87}
{'loss': 1.5378, 'grad_norm': 0.5226818323135376, 'learning_rate': 1.0115179031125078e-06, 'epoch': 1.87}
{'loss': 1.5388, 'grad_norm': 0.528085470199585, 'learning_rate': 1.00134923745e-06, 'epoch': 1.87}
{'loss': 1.5399, 'grad_norm': 0.5331597924232483, 'learning_rate': 9.912314255028088e-07, 'epoch': 1.87}
{'loss': 1.5302, 'grad_norm': 0.5395615100860596, 'learning_rate': 9.81164477771801e-07, 'epoch': 1.87}
{'loss': 1.5368, 'grad_norm': 0.5203664898872375, 'learning_rate': 9.711484047050634e-07, 'epoch': 1.87}
{'eval_loss': 1.5447183847427368, 'eval_runtime': 955.5633, 'eval_samples_per_second': 209.301, 'eval_steps_per_second': 26.163, 'epoch': 1.87}
{'loss': 1.5387, 'grad_norm': 0.5289921164512634, 'learning_rate': 9.611832166978752e-07, 'epoch': 1.88}
{'loss': 1.5346, 'grad_norm': 0.5315946936607361, 'learning_rate': 9.512689240926853e-07, 'epoch': 1.88}
{'loss': 1.5392, 'grad_norm': 0.523432195186615, 'learning_rate': 9.414055371791519e-07, 'epoch': 1.88}
{'loss': 1.5394, 'grad_norm': 0.5313634872436523, 'learning_rate': 9.315930661940753e-07, 'epoch': 1.88}
{'loss': 1.5422, 'grad_norm': 0.536084771156311, 'learning_rate': 9.218315213214257e-07, 'epoch': 1.88}
{'loss': 1.5395, 'grad_norm': 0.526701807975769, 'learning_rate': 9.121209126923214e-07, 'epoch': 1.88}
{'loss': 1.5361, 'grad_norm': 0.5193586945533752, 'learning_rate': 9.02461250384995e-07, 'epoch': 1.88}
{'loss': 1.5342, 'grad_norm': 0.5232759118080139, 'learning_rate': 8.928525444248325e-07, 'epoch': 1.88}
{'loss': 1.5332, 'grad_norm': 0.5327216982841492, 'learning_rate': 8.832948047843182e-07, 'epoch': 1.88}
{'loss': 1.5384, 'grad_norm': 0.5387397408485413, 'learning_rate': 8.737880413830335e-07, 'epoch': 1.88}
{'loss': 1.5415, 'grad_norm': 0.5280877947807312, 'learning_rate': 8.643322640876695e-07, 'epoch': 1.88}
{'loss': 1.5347, 'grad_norm': 0.525521457195282, 'learning_rate': 8.549274827119924e-07, 'epoch': 1.88}
{'loss': 1.5373, 'grad_norm': 0.5419778823852539, 'learning_rate': 8.455737070168557e-07, 'epoch': 1.88}
{'loss': 1.5391, 'grad_norm': 0.5382834672927856, 'learning_rate': 8.362709467101492e-07, 'epoch': 1.88}
{'loss': 1.5342, 'grad_norm': 0.5356158018112183, 'learning_rate': 8.270192114468389e-07, 'epoch': 1.88}
{'loss': 1.5395, 'grad_norm': 0.523414671421051, 'learning_rate': 8.178185108289216e-07, 'epoch': 1.89}
{'loss': 1.5388, 'grad_norm': 0.5264037847518921, 'learning_rate': 8.086688544054366e-07, 'epoch': 1.89}
{'loss': 1.5378, 'grad_norm': 0.5290548801422119, 'learning_rate': 7.995702516724435e-07, 'epoch': 1.89}
{'loss': 1.535, 'grad_norm': 0.5265153050422668, 'learning_rate': 7.905227120730052e-07, 'epoch': 1.89}
{'loss': 1.5346, 'grad_norm': 0.539819061756134, 'learning_rate': 7.815262449971994e-07, 'epoch': 1.89}
{'eval_loss': 1.5445446968078613, 'eval_runtime': 929.8963, 'eval_samples_per_second': 215.078, 'eval_steps_per_second': 26.885, 'epoch': 1.89}
{'loss': 1.5348, 'grad_norm': 0.5339961051940918, 'learning_rate': 7.725808597821016e-07, 'epoch': 1.89}
{'loss': 1.5338, 'grad_norm': 0.5212077498435974, 'learning_rate': 7.636865657117576e-07, 'epoch': 1.89}
{'loss': 1.5339, 'grad_norm': 0.5353868007659912, 'learning_rate': 7.548433720171999e-07, 'epoch': 1.89}
{'loss': 1.5382, 'grad_norm': 0.5309675335884094, 'learning_rate': 7.460512878764148e-07, 'epoch': 1.89}
{'loss': 1.5359, 'grad_norm': 0.5243930816650391, 'learning_rate': 7.373103224143529e-07, 'epoch': 1.89}
{'loss': 1.5421, 'grad_norm': 0.5303793549537659, 'learning_rate': 7.286204847029132e-07, 'epoch': 1.89}
{'loss': 1.5372, 'grad_norm': 0.5323821902275085, 'learning_rate': 7.199817837609202e-07, 'epoch': 1.89}
{'loss': 1.5321, 'grad_norm': 0.5295650959014893, 'learning_rate': 7.113942285541353e-07, 'epoch': 1.89}
{'loss': 1.532, 'grad_norm': 0.5219812989234924, 'learning_rate': 7.028578279952347e-07, 'epoch': 1.89}
{'loss': 1.5408, 'grad_norm': 0.5237153768539429, 'learning_rate': 6.943725909438037e-07, 'epoch': 1.89}
{'loss': 1.5367, 'grad_norm': 0.5334483981132507, 'learning_rate': 6.859385262063145e-07, 'epoch': 1.89}
{'loss': 1.5398, 'grad_norm': 0.5247629880905151, 'learning_rate': 6.775556425361596e-07, 'epoch': 1.9}
{'loss': 1.5388, 'grad_norm': 0.5251316428184509, 'learning_rate': 6.692239486335849e-07, 'epoch': 1.9}
{'loss': 1.5348, 'grad_norm': 0.5286189913749695, 'learning_rate': 6.609434531457181e-07, 'epoch': 1.9}
{'loss': 1.5401, 'grad_norm': 0.5346105694770813, 'learning_rate': 6.527141646665457e-07, 'epoch': 1.9}
{'loss': 1.5338, 'grad_norm': 0.5206453800201416, 'learning_rate': 6.445360917369248e-07, 'epoch': 1.9}
{'loss': 1.5397, 'grad_norm': 0.5207756161689758, 'learning_rate': 6.364092428445378e-07, 'epoch': 1.9}
{'loss': 1.5331, 'grad_norm': 0.5328664183616638, 'learning_rate': 6.283336264239103e-07, 'epoch': 1.9}
{'loss': 1.5396, 'grad_norm': 0.5271506309509277, 'learning_rate': 6.203092508564045e-07, 'epoch': 1.9}
{'loss': 1.5347, 'grad_norm': 0.5371987223625183, 'learning_rate': 6.123361244701864e-07, 'epoch': 1.9}
{'eval_loss': 1.54440176486969, 'eval_runtime': 843.9141, 'eval_samples_per_second': 236.991, 'eval_steps_per_second': 29.624, 'epoch': 1.9}
{'loss': 1.5401, 'grad_norm': 0.5308061242103577, 'learning_rate': 6.044142555402532e-07, 'epoch': 1.9}
{'loss': 1.5379, 'grad_norm': 0.5352015495300293, 'learning_rate': 5.965436522883783e-07, 'epoch': 1.9}
{'loss': 1.5337, 'grad_norm': 0.5277597308158875, 'learning_rate': 5.887243228831552e-07, 'epoch': 1.9}
{'loss': 1.5406, 'grad_norm': 0.52351975440979, 'learning_rate': 5.809562754399311e-07, 'epoch': 1.9}
{'loss': 1.5351, 'grad_norm': 0.523882269859314, 'learning_rate': 5.732395180208683e-07, 'epoch': 1.9}
{'loss': 1.5316, 'grad_norm': 0.5293179154396057, 'learning_rate': 5.655740586348657e-07, 'epoch': 1.9}
{'loss': 1.5373, 'grad_norm': 0.5250517725944519, 'learning_rate': 5.579599052375928e-07, 'epoch': 1.91}
{'loss': 1.5349, 'grad_norm': 0.5274373292922974, 'learning_rate': 5.503970657314728e-07, 'epoch': 1.91}
{'loss': 1.5341, 'grad_norm': 0.5398824214935303, 'learning_rate': 5.42885547965677e-07, 'epoch': 1.91}
{'loss': 1.5367, 'grad_norm': 0.5230358242988586, 'learning_rate': 5.354253597360914e-07, 'epoch': 1.91}
{'loss': 1.536, 'grad_norm': 0.5345715284347534, 'learning_rate': 5.280165087853562e-07, 'epoch': 1.91}
{'loss': 1.5358, 'grad_norm': 0.5307969450950623, 'learning_rate': 5.206590028028146e-07, 'epoch': 1.91}
{'loss': 1.5353, 'grad_norm': 0.5268560647964478, 'learning_rate': 5.133528494245199e-07, 'epoch': 1.91}
{'loss': 1.5367, 'grad_norm': 0.5369595289230347, 'learning_rate': 5.060980562332341e-07, 'epoch': 1.91}
{'loss': 1.5393, 'grad_norm': 0.5333762168884277, 'learning_rate': 4.988946307584174e-07, 'epoch': 1.91}
{'loss': 1.535, 'grad_norm': 0.5333485007286072, 'learning_rate': 4.917425804762066e-07, 'epoch': 1.91}
{'loss': 1.5411, 'grad_norm': 0.5257703065872192, 'learning_rate': 4.846419128094359e-07, 'epoch': 1.91}
{'loss': 1.5408, 'grad_norm': 0.5201296210289001, 'learning_rate': 4.775926351275883e-07, 'epoch': 1.91}
{'loss': 1.5371, 'grad_norm': 0.5235451459884644, 'learning_rate': 4.705947547468281e-07, 'epoch': 1.91}
{'loss': 1.5354, 'grad_norm': 0.5251844525337219, 'learning_rate': 4.636482789299734e-07, 'epoch': 1.91}
{'eval_loss': 1.5442771911621094, 'eval_runtime': 848.9018, 'eval_samples_per_second': 235.599, 'eval_steps_per_second': 29.45, 'epoch': 1.91}
{'loss': 1.5377, 'grad_norm': 0.5277759432792664, 'learning_rate': 4.5675321488649057e-07, 'epoch': 1.91}
{'loss': 1.5374, 'grad_norm': 0.5260437726974487, 'learning_rate': 4.4990956977248866e-07, 'epoch': 1.91}
{'loss': 1.5376, 'grad_norm': 0.5355035662651062, 'learning_rate': 4.4311735069070273e-07, 'epoch': 1.92}
{'loss': 1.5382, 'grad_norm': 0.5295537114143372, 'learning_rate': 4.363765646905105e-07, 'epoch': 1.92}
{'loss': 1.5353, 'grad_norm': 0.5382059812545776, 'learning_rate': 4.296872187678991e-07, 'epoch': 1.92}
{'loss': 1.5402, 'grad_norm': 0.5333964824676514, 'learning_rate': 4.2304931986546506e-07, 'epoch': 1.92}
{'loss': 1.5342, 'grad_norm': 0.5273741483688354, 'learning_rate': 4.1646287487241975e-07, 'epoch': 1.92}
{'loss': 1.5358, 'grad_norm': 0.533226490020752, 'learning_rate': 4.0992789062456185e-07, 'epoch': 1.92}
{'loss': 1.5327, 'grad_norm': 0.5314826965332031, 'learning_rate': 4.034443739042937e-07, 'epoch': 1.92}
{'loss': 1.5367, 'grad_norm': 0.5231077671051025, 'learning_rate': 3.9701233144058823e-07, 'epoch': 1.92}
{'loss': 1.5365, 'grad_norm': 0.5395845174789429, 'learning_rate': 3.9063176990900565e-07, 'epoch': 1.92}
{'loss': 1.5367, 'grad_norm': 0.5269836783409119, 'learning_rate': 3.843026959316709e-07, 'epoch': 1.92}
{'loss': 1.5397, 'grad_norm': 0.528371274471283, 'learning_rate': 3.780251160772741e-07, 'epoch': 1.92}
{'loss': 1.5355, 'grad_norm': 0.524478018283844, 'learning_rate': 3.717990368610702e-07, 'epoch': 1.92}
{'loss': 1.5342, 'grad_norm': 0.533798098564148, 'learning_rate': 3.6562446474483483e-07, 'epoch': 1.92}
{'loss': 1.5367, 'grad_norm': 0.5308488607406616, 'learning_rate': 3.595014061369195e-07, 'epoch': 1.92}
{'loss': 1.538, 'grad_norm': 0.5355802178382874, 'learning_rate': 3.534298673922021e-07, 'epoch': 1.92}
{'loss': 1.5341, 'grad_norm': 0.5213319659233093, 'learning_rate': 3.474098548120808e-07, 'epoch': 1.93}
{'loss': 1.5338, 'grad_norm': 0.5249899625778198, 'learning_rate': 3.4144137464448e-07, 'epoch': 1.93}
{'loss': 1.5306, 'grad_norm': 0.5369867086410522, 'learning_rate': 3.355244330838503e-07, 'epoch': 1.93}
{'eval_loss': 1.544175148010254, 'eval_runtime': 851.8084, 'eval_samples_per_second': 234.795, 'eval_steps_per_second': 29.349, 'epoch': 1.93}
{'loss': 1.5381, 'grad_norm': 0.5160300731658936, 'learning_rate': 3.296590362711405e-07, 'epoch': 1.93}
{'loss': 1.5365, 'grad_norm': 0.5316141247749329, 'learning_rate': 3.238451902938089e-07, 'epoch': 1.93}
{'loss': 1.5336, 'grad_norm': 0.5267502069473267, 'learning_rate': 3.180829011858122e-07, 'epoch': 1.93}
{'loss': 1.5377, 'grad_norm': 0.533018946647644, 'learning_rate': 3.1237217492759984e-07, 'epoch': 1.93}
{'loss': 1.5326, 'grad_norm': 0.5286734700202942, 'learning_rate': 3.067130174460975e-07, 'epoch': 1.93}
{'loss': 1.5378, 'grad_norm': 0.5326278805732727, 'learning_rate': 3.011054346147235e-07, 'epoch': 1.93}
{'loss': 1.5373, 'grad_norm': 0.5300865173339844, 'learning_rate': 2.9554943225335584e-07, 'epoch': 1.93}
{'loss': 1.5385, 'grad_norm': 0.5288977026939392, 'learning_rate': 2.90045016128343e-07, 'epoch': 1.93}
{'loss': 1.5383, 'grad_norm': 0.5246155261993408, 'learning_rate': 2.84592191952493e-07, 'epoch': 1.93}
{'loss': 1.5331, 'grad_norm': 0.5247904062271118, 'learning_rate': 2.791909653850788e-07, 'epoch': 1.93}
{'loss': 1.5385, 'grad_norm': 0.530707061290741, 'learning_rate': 2.7384134203181087e-07, 'epoch': 1.93}
{'loss': 1.5349, 'grad_norm': 0.5216556787490845, 'learning_rate': 2.685433274448479e-07, 'epoch': 1.93}
{'loss': 1.5419, 'grad_norm': 0.5217617154121399, 'learning_rate': 2.6329692712278585e-07, 'epoch': 1.93}
{'loss': 1.5344, 'grad_norm': 0.5236232280731201, 'learning_rate': 2.58102146510647e-07, 'epoch': 1.94}
{'loss': 1.5391, 'grad_norm': 0.5167780518531799, 'learning_rate': 2.529589909998853e-07, 'epoch': 1.94}
{'loss': 1.5363, 'grad_norm': 0.5344410538673401, 'learning_rate': 2.4786746592836973e-07, 'epoch': 1.94}
{'loss': 1.5328, 'grad_norm': 0.5330696105957031, 'learning_rate': 2.428275765804011e-07, 'epoch': 1.94}
{'loss': 1.5362, 'grad_norm': 0.5339236855506897, 'learning_rate': 2.37839328186662e-07, 'epoch': 1.94}
{'loss': 1.5392, 'grad_norm': 0.531233012676239, 'learning_rate': 2.329027259242611e-07, 'epoch': 1.94}
{'loss': 1.539, 'grad_norm': 0.5323867797851562, 'learning_rate': 2.2801777491670006e-07, 'epoch': 1.94}
{'eval_loss': 1.544106125831604, 'eval_runtime': 848.5871, 'eval_samples_per_second': 235.686, 'eval_steps_per_second': 29.461, 'epoch': 1.94}
{'loss': 1.5354, 'grad_norm': 0.5319623351097107, 'learning_rate': 2.231844802338623e-07, 'epoch': 1.94}
{'loss': 1.5404, 'grad_norm': 0.5367352366447449, 'learning_rate': 2.1840284689203517e-07, 'epoch': 1.94}
{'loss': 1.5436, 'grad_norm': 0.5287352204322815, 'learning_rate': 2.136728798538823e-07, 'epoch': 1.94}
{'loss': 1.5317, 'grad_norm': 0.5341637134552002, 'learning_rate': 2.0899458402844352e-07, 'epoch': 1.94}
{'loss': 1.5374, 'grad_norm': 0.5259952545166016, 'learning_rate': 2.0436796427113492e-07, 'epoch': 1.94}
{'loss': 1.5394, 'grad_norm': 0.5368305444717407, 'learning_rate': 1.9979302538373214e-07, 'epoch': 1.94}
{'loss': 1.5338, 'grad_norm': 0.5272940397262573, 'learning_rate': 1.9526977211438703e-07, 'epoch': 1.94}
{'loss': 1.5314, 'grad_norm': 0.5209358334541321, 'learning_rate': 1.9079820915758884e-07, 'epoch': 1.94}
{'loss': 1.5367, 'grad_norm': 0.5221133232116699, 'learning_rate': 1.8637834115420306e-07, 'epoch': 1.95}
{'loss': 1.5353, 'grad_norm': 0.529343843460083, 'learning_rate': 1.820101726914325e-07, 'epoch': 1.95}
{'loss': 1.5275, 'grad_norm': 0.5207814574241638, 'learning_rate': 1.7769370830281185e-07, 'epoch': 1.95}
{'loss': 1.537, 'grad_norm': 0.527067244052887, 'learning_rate': 1.734289524682353e-07, 'epoch': 1.95}
{'loss': 1.5324, 'grad_norm': 0.5266200304031372, 'learning_rate': 1.6921590961391231e-07, 'epoch': 1.95}
